PSurf_Spring,Rainf_Spring,Snowf_Spring,Tair_Spring,Wind_Spring,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.52037764,0.57329154,0.0,0.7609062,0.43892157,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.54859734,0.639091,0.0,0.74827766,0.38596666,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.49898815,0.5830238,0.0,0.7144642,0.08917153,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5376444,0.728613,0.0,0.7144661,0.054713488,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.60163736,0.67544913,0.0,0.72509193,0.26769423,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6313791,0.5143732,0.0,0.71032715,0.41819322,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.70789576,0.3110817,0.0,0.7420654,0.72460926,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.71891403,0.29387796,0.0,0.7208824,0.8981992,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.70325947,0.39553612,0.0,0.68486404,0.97529376,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5960851,0.70170665,0.0,0.59812546,0.8558749,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.51352835,0.7769066,2.6817087e-08,0.52401924,0.83469,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.58098125,1.0,3.980334e-08,0.5176697,0.7457019,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6587224,0.8052492,2.4689525e-08,0.54720306,0.6543752,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6836262,0.60260534,2.3328232e-08,0.5133915,0.6021799,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6673598,0.52659965,0.0,0.4519806,0.53930724,0.43651694,0.4523501,0.6205981,0.6141385,0.5111578,0.545977,0.28852457,0.33404946,0.5789993,0.019900499,0.55847836
0.65106344,0.40288973,0.0,0.42237663,0.53137934,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.64731884,0.4565797,0.0,0.36317444,0.53533447,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.54024076,0.5005616,0.0,0.33991814,0.5481988,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.5111933,0.5586556,0.0,0.3145275,0.59403,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.44724083,0.7421502,0.0,0.28499222,0.6705092,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.40378237,0.3816312,0.0,0.2046032,0.6179801,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.41864586,0.36074322,0.0,0.13477325,0.37979853,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.27112818,0.37060922,0.0,0.045827866,0.17125082,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.15704775,0.320953,1.638586e-08,0.0,0.0,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.35875416,0.47836626,1.2494459e-08,0.0,0.0,0.6938467,0.22229409,0.33241874,0.77908695,0.4814036,0.4137931,0.17049178,0.2373792,0.6111345,0.054554816,0.946985
0.37223387,0.65573704,1.3769663e-08,0.0,0.0,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.4076028,0.7722974,0.0,0.0,0.0,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.86105585,0.8074465,0.0,0.10710335,0.0,0.15395744,0.716257,0.93196094,0.718704,0.90572447,0.4051724,0.7836066,0.42534915,1.0,0.34139648,0.53419673
0.62687683,0.8595824,0.0,0.97888565,0.4379729,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.57510996,0.60852015,0.0,0.9302387,0.5136744,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.41423845,0.52472806,2.2298112e-08,0.841362,0.58159554,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.42464256,0.38612854,1.3367485e-08,0.8096218,0.5254477,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49473524,0.32897455,0.0,0.83501434,0.4770428,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5167093,0.4153008,0.0,0.8455715,0.43835127,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.53191376,0.4270177,0.0,0.8497791,0.45600235,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5348816,0.42063695,0.0,0.82224846,0.48493302,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5052285,0.69567025,0.0,0.75034904,0.51258576,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5073981,0.6972592,0.0,0.7334404,0.5058609,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.42707253,0.5684383,0.0,0.6869335,0.45684707,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.416718,0.66559505,0.0,0.65940285,0.42213905,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.46125126,0.67012036,0.0,0.6551914,0.30587065,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49374485,0.6895877,0.0,0.6382866,0.13376272,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5738945,0.77380717,1.0009234e-08,0.6932831,0.35226166,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6288171,0.6381279,1.2518657e-08,0.67637634,0.80111516,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.6484008,0.4718293,1.6572107e-08,0.65733147,1.0000001,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5548463,0.47720468,3.0078375e-08,0.5790138,0.93275726,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.53159285,0.4202996,8.642394e-08,0.5345764,0.8128351,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.58075285,0.40083778,6.0458284e-08,0.5260868,0.722108,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.63664055,0.5063734,2.6124708e-08,0.55148315,0.5824708,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7208748,0.4351045,6.3197025e-09,0.5281582,0.5455159,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.72245216,0.62715816,4.0252665e-08,0.49213982,0.5479311,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7280431,0.6998197,6.4595646e-08,0.4731636,0.5307249,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6919632,0.5535276,6.7778934e-08,0.3842888,0.5261954,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.65074444,0.4714092,4.2221927e-08,0.36317444,0.54677165,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.6070757,0.36543983,3.9036756e-08,0.35261536,0.5649837,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.5473552,0.2606675,2.0445677e-08,0.310318,0.62805474,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.4681983,0.39468122,2.2810443e-08,0.21930122,0.64338624,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.45560312,0.60437036,2.4379954e-08,0.17279434,0.4629525,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.33480406,0.5444962,1.7816669e-08,0.09447479,0.18572712,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.15347195,0.5066217,1.8332763e-08,0.0,0.0020945072,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.33850908,0.46688962,2.4495712e-08,0.0,0.0,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.4751892,0.4667642,7.540485e-08,0.0077381134,0.0,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.40213728,0.15340364,8.642394e-08,0.0,0.0,0.32402158,0.3393704,1.0,0.51251847,1.0,0.8103448,0.6295082,0.79591846,1.0,0.025733402,0.78510725
0.827075,0.06367856,8.642394e-08,0.060525894,0.0,0.29633826,0.3668607,1.0,0.59646535,0.59718627,0.48275864,0.4557377,0.38775513,1.0,0.027963633,0.55847836
0.618711,0.055555463,8.642394e-08,0.9894428,0.43436897,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.59185743,0.080071986,8.642394e-08,0.94293404,0.48670733,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.527586,0.12394291,8.642394e-08,0.91119385,0.48725855,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.49611282,0.15436482,8.642394e-08,0.8540611,0.5108031,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.48960686,0.20593071,8.642394e-08,0.82652855,0.5543736,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49905348,0.1789,8.642394e-08,0.8138313,0.5552701,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.487998,0.15820181,4.0251468e-08,0.7926464,0.5523952,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.43405247,0.36349165,2.1379151e-08,0.7524853,0.53601277,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.4149289,0.42826372,7.352753e-09,0.69535255,0.5361923,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.38524294,0.42688715,5.5011253e-09,0.6657505,0.5483278,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.37530708,0.48766124,1.3167842e-08,0.6340103,0.53037393,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.3345008,0.49148917,1.6789445e-08,0.61496544,0.58361685,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.22668743,0.41789007,1.8904998e-08,0.5663185,0.40464294,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.3685155,0.30112487,1.6929977e-08,0.5578289,0.19252789,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5722866,0.41961956,1.7480092e-08,0.67210007,0.39926708,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.60447645,0.31067318,7.2318436e-09,0.6529865,0.9401134,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.6347275,0.25954568,4.8051256e-09,0.63821983,1.0000001,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5823989,0.04859966,0.0,0.59585,0.8698653,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5639,0.25137657,5.869698e-09,0.5599003,0.77658546,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6036558,0.4267866,3.928826e-09,0.5323677,0.6932577,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6380124,0.4299174,0.0,0.55776215,0.5631286,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7286053,0.26145208,0.0,0.5365772,0.5325216,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.74873066,0.169016,0.0,0.5323677,0.51211226,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7592082,0.3343532,0.0,0.50904465,0.51725495,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.75920725,0.5788286,0.0,0.46253777,0.523631,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7342315,0.56742704,0.0,0.44783783,0.531149,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.71251917,0.36173517,0.0,0.40540314,0.5435225,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6553035,0.5529157,0.0,0.34833717,0.58321416,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.5681796,0.45057935,6.10016e-09,0.2742958,0.6484703,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.5303416,0.4690566,1.2828813e-08,0.22144127,0.47872555,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.5418806,0.39156985,1.3265707e-08,0.17700386,0.16506791,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.30067682,0.38371938,1.1134371e-08,0.058525085,0.021758437,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.4755187,0.39963597,1.1771018e-08,0.039344788,0.0,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.5288701,0.30737913,1.8452296e-08,0.02885437,0.0,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.37475395,0.7111794,3.217981e-08,0.0,0.0,0.49918205,0.3624407,0.59976226,0.69072175,1.0,0.68582374,1.0,1.0,0.9082452,0.47074974,0.50182104
0.6571746,0.9125116,4.7323446e-08,0.0,0.0,0.49540704,0.37171194,0.5944799,0.60382915,0.6961514,0.36590034,0.8,0.4092374,0.5727978,0.068279296,0.5908539
0.6058712,0.3580433,6.6487814e-08,0.96618843,0.486946,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.59099245,0.22564852,8.642394e-08,0.9280987,0.50451696,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5435715,0.28986728,8.642394e-08,0.89849854,0.5087892,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49976444,0.6072216,8.642394e-08,0.84771156,0.5709976,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.43826628,0.67393446,8.642394e-08,0.8054104,0.6372465,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.37896395,0.7870437,0.0,0.7419281,0.69902194,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.283741,0.66974723,0.0,0.6932125,0.6488167,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.29538298,0.49903464,0.0,0.64663696,0.5225655,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.27517748,0.55336714,0.0,0.61496544,0.5175518,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.24117279,0.43890166,0.0,0.57473755,0.4597119,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.27189636,0.44672757,0.0,0.63821983,0.45043218,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.29297113,0.5200536,0.0,0.57894516,0.3491981,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.14880323,0.7090745,0.0,0.5514126,0.08019471,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.38737392,0.7603798,0.0,0.6042671,0.15453732,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5212865,0.779161,5.522511e-09,0.6127567,0.70194304,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5854187,0.7820257,0.0,0.6127567,0.9219855,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5762968,0.70818424,0.0,0.5915718,0.8451973,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5737767,0.6459799,0.0,0.57252884,0.7397846,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6074357,0.47314942,0.0,0.5598316,0.5665468,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.70871115,0.57578564,0.0,0.57245827,0.49489796,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.73729277,0.8130084,0.0,0.55348396,0.5268494,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7913728,0.7346008,7.562071e-09,0.5492039,0.52726877,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8121252,0.91338027,1.0692048e-08,0.5132561,0.52252066,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8055744,0.907217,0.0,0.4984188,0.5157107,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.801939,0.6826875,8.91543e-09,0.46667862,0.54393446,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.76235867,0.52903974,0.0,0.43286514,0.5545584,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.73414135,0.33809388,0.0,0.39056778,0.54677165,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6931486,0.38444376,0.0,0.32073593,0.58450735,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.68085766,0.38600206,0.0,0.29327202,0.4742068,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7007637,0.44491166,0.0,0.2446289,0.23737466,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.54920197,0.6446092,0.0,0.15789032,0.15585518,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.6058502,0.47944427,0.0,0.13884544,0.13667893,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.42770195,0.42311293,5.8787504e-09,0.039344788,0.0,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.35047817,0.35086703,1.8494399e-08,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.6659293,0.3403744,3.040645e-08,0.0033245087,0.0,0.49540704,0.37171194,0.5944799,0.60382915,0.6961514,0.36590034,0.8,0.4092374,0.5727978,0.068279296,0.5908539
0.6058469,0.29883015,2.8148682e-08,1.0,0.4764365,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5816822,0.52517474,2.3498956e-08,0.9534931,0.52404034,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.52017736,0.6001471,0.0,0.90270615,0.5276469,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.48963213,0.8280281,0.0,0.8455696,0.56128466,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.40745258,0.55802,0.0,0.8096237,0.65110767,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.27078867,0.47283792,0.0,0.6890049,0.7668408,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.07084656,0.4880762,0.0,0.61917114,0.64781153,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.009714603,0.4551401,0.0,0.48800087,0.5249406,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.14592743,0.4407891,0.0,0.5281601,0.4937061,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.103248596,0.664634,0.0,0.50704384,0.23750925,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
