PSurf_Summer,Rainf_Summer,Snowf_Summer,Tair_Summer,Wind_Summer,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.6007304,0.6410813,0.0,0.80932426,0.73448086,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.60586643,0.6207838,0.0,0.796957,0.7317871,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6547885,0.4697163,0.0,0.83729935,0.77151,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7283144,0.37724113,0.0,0.86548424,0.68879783,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74864817,0.3127542,0.0,0.87176895,0.663947,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74193907,0.67677224,0.0,0.8874779,0.670334,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.768208,0.78865,0.0,0.8721752,0.6608944,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8419595,0.5383713,0.0,0.8722744,0.647182,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8576951,0.3623789,0.0,0.8539295,0.65033627,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.85155106,0.5666844,0.0,0.8012142,0.66032124,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8879161,0.37978864,0.0,0.7671566,0.67790556,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8633003,0.51941717,0.0,0.60577583,0.4543283,0.46772367,0.44200084,0.5627861,0.6642121,1.0,1.0,1.0,0.5918368,0.8259337,0.39869618,0.5261028
0.42541218,0.5298868,0.0,0.31048965,0.17438734,0.48685038,0.35360068,0.64026,0.6745213,0.80223155,0.46551722,1.0,0.7099893,0.72501755,0.20758279,0.55847836
0.15868664,0.64610684,0.0,0.04317856,0.0,0.48408204,0.3880983,0.5980015,0.71575844,0.45035577,0.25862068,0.32786882,0.3233083,0.6821705,0.20758279,0.44516388
0.35208702,0.750887,0.0,0.018442154,0.0,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.44358253,0.4168216,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.8630967,0.32004738,0.0,0.0,0.0,0.04882343,0.64532125,1.0,0.73932254,0.6819211,0.5114942,0.50491804,0.4092374,1.0,0.21616058,0.46944556
0.3508196,0.25624105,0.0,0.5662422,0.483297,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.19075346,0.25598294,0.0,0.4482479,0.48810744,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.14382792,0.313915,0.0,0.4172287,0.4627614,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.13296366,0.7817362,0.0,0.38306808,0.36854398,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.17715931,0.5642845,0.0,0.42969704,0.32385623,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.17839432,0.7268276,0.0,0.41114616,0.23447561,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.059984207,0.4569069,0.0,0.4205761,0.21542633,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.0,0.24243551,0.0,0.37708855,0.3146727,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.081846714,0.14550716,0.0,0.44551277,0.21380258,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.41170597,0.09698748,0.0,0.6413574,0.521258,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.52634525,0.109993435,0.0,0.7284336,0.649369,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5673413,0.40346962,0.0,0.7781029,0.7282827,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5738025,0.6389903,0.0,0.77506256,0.71091914,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.60130167,0.5140548,0.0,0.7905674,0.6951827,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6073618,0.27736822,0.0,0.8123665,0.7488866,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6972618,0.15780109,0.0,0.824934,0.6876677,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.73675585,0.010364942,0.0,0.8468323,0.6524756,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.740654,0.13114381,0.0,0.86872673,0.6461147,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.741941,0.4320379,0.0,0.859602,0.6555275,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7611613,0.65219927,0.0,0.8629494,0.67408,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7766285,0.7380779,0.0,0.83527565,0.68123853,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7964668,0.93656373,0.0,0.77323914,0.68825436,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.867898,0.635531,0.0,0.7361374,0.6919557,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.413301,0.4083502,0.0,0.3228569,0.15785372,0.46495527,0.43919793,0.5751115,0.6745213,1.0,0.697318,1.0,0.8066596,0.9234673,0.42957628,0.4775394
0.20639277,0.3283929,0.0,0.11464119,0.0,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.4264922,0.2711121,0.0,0.049362183,0.0,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.50373983,0.3058568,0.0,0.07429695,0.0,0.3897068,0.46550235,0.7142123,0.6715759,1.0,0.7030651,1.0,0.6025779,1.0,0.31497687,0.57466614
0.8315401,0.32447493,0.0,0.09619331,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.28386927,0.51651657,0.0,0.5196152,0.47168434,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.2361784,0.5774471,0.0,0.46679878,0.4225012,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.2565608,0.20526901,0.0,0.49487686,0.37960696,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23012781,0.21655521,0.0,0.4420662,0.35351384,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.28852034,0.17334926,0.0,0.51353073,0.27697027,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23289299,0.23561361,0.0,0.41104317,0.22572696,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.11555338,0.1804353,0.0,0.4173317,0.24984133,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.22772008,0.0,0.4205761,0.35176802,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.22909069,0.5049842,0.0,0.49518394,0.16610253,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.39317513,0.7328581,0.0,0.61641884,0.53999746,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5395169,0.39808238,0.0,0.71282196,0.7184528,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.54938173,0.23938346,0.0,0.73755646,0.7391459,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5449023,0.037035488,0.0,0.7189007,0.70460796,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.59178543,0.30153224,0.0,0.750021,0.6760225,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.58209896,0.5284626,0.0,0.7563076,0.7083638,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6789684,0.5345054,0.0,0.79675484,0.6980046,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7301326,0.5366995,0.0,0.84044456,0.660691,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7260308,0.4066098,0.0,0.8468323,0.6601987,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.740819,0.19370824,0.0,0.84713554,0.67373943,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7512708,0.23057052,0.0,0.8381138,0.69610965,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.76156664,0.24884006,0.0,0.80101204,0.7163954,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.785871,0.22042868,0.0,0.74525833,0.7235584,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4498582,0.0,0.0,0.5662422,0.43278706,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.41803932,0.23011121,0.0,0.5693836,0.43058968,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.35869026,0.49733138,0.0,0.5383682,0.39279938,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.3241272,0.6378443,0.0,0.535223,0.33484328,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.25230217,0.43578666,0.0,0.40780258,0.27944016,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.036471367,0.22946772,0.0,0.39553642,0.34152365,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.03996277,0.11646528,0.0,0.45463753,0.49254763,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.31289387,0.052825145,0.0,0.48879623,0.3242805,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.42154026,0.19827956,0.0,0.5975666,0.4863974,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.54872084,0.35706684,0.0,0.6783562,0.70103085,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.54338026,0.33483225,0.0,0.6908245,0.69460845,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.516418,0.6568836,0.0,0.6845417,0.6365241,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.55139446,0.4474882,0.0,0.6783562,0.66024196,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.49774075,0.43503827,0.0,0.6908245,0.7140025,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.57546663,0.14232695,0.0,0.72823143,0.74129474,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6853161,0.10033152,0.0,0.79371643,0.68649733,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.66906166,0.04867156,0.0,0.8279762,0.6506666,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.73380136,0.33305153,0.0,0.81895447,0.6855658,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7599058,0.38117298,0.0,0.8068905,0.71928215,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4608364,0.69382346,0.0,0.57871056,0.51778114,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.40609884,0.5067889,0.0,0.58185196,0.529549,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.38056612,0.19218841,0.0,0.5693836,0.47297132,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.33060408,0.1288828,0.0,0.5041008,0.42795718,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.084929466,0.10130898,0.0,0.3518486,0.2944523,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.0,0.17463952,0.0,0.34890556,0.29773092,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.25619745,0.6751524,0.0,0.4483509,0.36505723,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.532177,0.9284791,0.0,0.6471329,0.660504,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.54990196,0.7842489,0.0,0.66588783,0.6511035,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.52813196,0.5084851,0.0,0.63780975,0.6023909,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.53334093,0.35115606,0.0,0.63780975,0.6198416,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.46924543,0.13846365,0.0,0.64105415,0.6736456,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5445733,0.129085,0.0,0.6909275,0.70610094,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.4353795,0.21598044,0.0,0.5538769,0.5717839,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.4225111,0.6183648,0.0,0.55073166,0.57933784,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.26645088,0.91246635,0.0,0.41712952,0.5737444,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.13206959,0.6802485,0.0,0.40161705,0.33516407,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.30508184,0.5504815,0.0,0.4762268,0.7290784,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.21528769,0.2356208,0.0,0.36441803,0.54589677,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.26757574,0.30862612,0.0,0.4483509,0.31721735,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.25290918,0.16390923,0.0,0.42341042,0.6307423,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.30965996,0.26371077,0.0,0.47004318,0.33616245,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.37859726,0.24556458,0.0,0.49802208,0.23701143,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.30558538,0.38727093,0.0,0.48869514,0.34105384,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
