lon,lat,PSurf_Autumn,PSurf_Spring,PSurf_Summer,PSurf_Winter,Qair_Autumn,Qair_Spring,Qair_Summer,Qair_Winter,Rainf_Autumn,Rainf_Spring,Rainf_Summer,Rainf_Winter,Snowf_Autumn,Snowf_Spring,Snowf_Summer,Snowf_Winter,Tair_Autumn,Tair_Spring,Tair_Summer,Tair_Winter,Wind_Autumn,Wind_Spring,Wind_Summer,Wind_Winter,spatial_ref_Autumn,spatial_ref_Spring,spatial_ref_Summer,spatial_ref_Winter,sand % topsoil,sand % subsoil,silt % topsoil,silt% subsoil,clay % topsoil,clay % subsoil,pH water topsoil,pH water subsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,BS % topsoil,BS % subsoil,CEC topsoil,CEC subsoil,CEC clay topsoil,CEC Clay subsoil,CaCO3 % topsoil,CaCO3 % subsoil,BD topsoil,BD subsoil,C/N topsoil,C/N subsoil
-5.75,26.25,96271.125,96085.359375,95894.984375,96788.234375,0.005092091858386993,0.003878943622112274,0.00479702977463603,0.003459008876234293,1.9450310446700314e-06,4.874225567164103e-06,1.0806379577843472e-06,2.3171937755250838e-06,0.0,0.0,0.0,1.3890876005007158e-07,299.8884582519531,299.56415,307.26519775390625,290.0866394042969,3.9071834087371826,4.9018778800964355,4.835302352905273,4.361999034881592,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-5.75,26.75,96282.515625,96084.984375,95906.90625,96813.703125,0.005025010090321302,0.003749341005459428,0.004813033621758223,0.0034860067535191774,2.5727222237037495e-06,4.3205386646150146e-06,1.5509032209592988e-06,1.6930326864894596e-06,0.0,0.0,0.0,1.2845266894601082e-07,299.45550537109375,299.16522,306.96630859375,289.55224609375,3.892085552215576,4.860759258270264,4.711002826690674,4.323015213012695,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-5.75,27.25,96834.28125,96625.6796875,96437.9921875,97407.4453125,0.005136759486049414,0.0037754185032099485,0.004979086574167013,0.0037655539344996214,2.11985729947628e-06,4.1096191125689074e-06,2.1635971734212944e-06,1.5242617337207776e-06,0.0,0.0,0.0,8.7737475951144e-08,299.1543884277344,298.9663,306.86846923828125,289.4178161621094,3.8042685985565186,4.691296577453613,4.53001070022583,4.118354797363281,0.0,0.0,0.0,0.0,16.53,17.3799991607666,13.670000076293945,14.25,9.86,8.3,2.84,2.91,0.27900001406669617,0.33500000834465027,0.049,0.045,36.0,36.3,5.940000057220459,4.269999980926514,21.9,17.6,2.4800000190734863,2.690000057220459,0.45,0.41,3.5,3.2
-5.75,27.75,96436.21875,96219.703125,96044.796875,97004.03125,0.005151630844920874,0.003755114506930113,0.005061236210167408,0.003827569540590048,1.7725446923577692e-06,2.8172278234706027e-06,1.183577523988788e-06,1.8563963521955884e-06,0.0,0.0,0.0,9.502164033392546e-08,298.5873718261719,298.39893,306.4684753417969,288.85552978515625,3.718353033065796,4.703718662261963,4.388510704040527,3.9467482566833496,0.0,0.0,0.0,0.0,78.81,79.43000030517578,13.170000076293945,14.33,8.08,6.232502,7.67,7.52,0.3370000123977661,0.42399999499320984,0.046,0.046,95.0,92.5,6.400000095367432,4.739999771118164,57.3,47.6,2.009999990463257,2.440000057220459,1.42,1.25,11.800000190734863,13.3
-5.75,28.25,96322.875,96101.578125,95928.125,96893.8828125,0.004788591526448727,0.003479947103187442,0.004707518499344587,0.0035438521299511194,2.1497996840480482e-06,2.826867103067343e-06,6.040170887899876e-07,1.491689431531995e-06,0.0,0.0,0.0,7.707604510187593e-08,297.8203125,297.6337,305.97064208984375,288.0555419921875,3.7039453983306885,4.808389186859131,4.291022300720215,3.8262248039245605,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-5.75,28.75,95454.9765625,95232.3828125,95073.0859375,95997.3671875,0.004554015584290028,0.003277316689491272,0.00434228777885437,0.0033071618527173996,2.9888412882428383e-06,2.6133145638596034e-06,7.783381761328201e-07,1.7149930044979556e-06,0.0,2.475726645911891e-08,0.0,9.039837323143729e-08,297.5862731933594,297.3337,305.8380432128906,287.85888671875,3.7583374977111816,4.846353054046631,4.3100738525390625,3.83461594581604,0.0,0.0,0.0,0.0,52.21,48.31999969482422,23.229999542236328,24.32,24.58,27.24,7.39,7.46,0.6779999732971191,0.4050000011920929,0.113,0.058,87.3,91.5,10.869999885559082,10.0600004196167,56.7,45.8,8.539999961853027,11.319999694824219,1.42,1.38,10.300000190734863,10.8
-5.75,29.25,94127.1484375,93910.4921875,93779.5390625,94625.25,0.004163885489106178,0.003026025602594018,0.00394829735159874,0.002983496757224202,3.8277844396361616e-06,2.7154526378581068e-06,9.55117116063775e-07,1.7416708715245477e-06,8.005574869685006e-09,1.7480006775372203e-08,0.0,4.8590390377967196e-08,296.1522216796875,295.8337,304.8728332519531,286.3933410644531,3.7550466060638428,4.757883548736572,4.302610874176025,3.7197675704956055,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-5.75,29.75,94782.4375,94570.8125,94400.53125,95310.4609375,0.004096231423318386,0.0030550905503332615,0.0037129358388483524,0.0029492059256881475,4.427529347594827e-06,3.2876391742320266e-06,1.3666914355781046e-06,1.7552589497427107e-06,2.7886681852606898e-08,0.0,0.0,5.1150951918543797e-08,296.1851806640625,295.80002,304.9076232910156,286.52777099609375,3.0861079692840576,4.02266788482666,3.621298313140869,2.9764857292175293,0.0,0.0,0.0,0.0,38.36,44.72999954223633,37.36000061035156,33.2,24.36,22.03,7.78,7.93,0.6489999890327454,0.30300000309944153,0.089,0.047,95.8,95.0,17.420000076293945,14.65999984741211,54.5,47.8,12.649999618530273,14.229999542236328,1.46,1.34,9.899999618530273,10.4
-5.25,25.75,96069.1484375,95893.78125,95683.9140625,96571.0703125,0.005113086197525263,0.004037517122924328,0.004539051558822393,0.003459551138803363,4.215961325826356e-06,3.4995539408555487e-06,1.2776572475559078e-06,1.6512302636328968e-06,2.7886681852606898e-08,0.0,0.0,1.364752932886404e-07,300.1895446777344,299.89783,307.63043212890625,290.1866455078125,4.0711469650268555,4.988113880157471,4.952490329742432,4.533462047576904,0.0,0.0,0.0,0.0,38.36,44.72999954223633,37.36000061035156,33.2,24.36,22.03,7.78,7.93,0.6489999890327454,0.30300000309944153,0.089,0.047,95.8,95.0,17.420000076293945,14.65999984741211,54.5,47.8,12.649999618530273,14.229999542236328,1.46,1.34,9.899999618530273,10.4
-5.25,26.25,94824.6015625,94635.421875,94475.9375,95281.8828125,0.005028659012168646,0.003802379360422492,0.0044945175759494305,0.003349021775647998,4.198060651106061e-06,4.320272182667395e-06,7.65715128636657e-07,1.6233008182098274e-06,2.7886681852606898e-08,0.0,0.0,2.235360767599559e-07,299.7554931640625,299.53152,307.365234375,289.6833190917969,4.062273025512695,5.127471923828125,4.919654369354248,4.542950630187988,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-5.25,26.75,96049.1953125,95846.96875,95670.625,96568.5859375,0.0048849815502762794,0.0036142112221568823,0.004487595986574888,0.0033275613095611334,3.380370117156417e-06,4.3605186874629e-06,2.5150297773279817e-06,1.7040745206031715e-06,2.7886681852606898e-08,0.0,0.0,3.2547640671509726e-07,299.4214172363281,299.1989,307.2336730957031,289.3522033691406,3.999293327331543,5.112697124481201,4.727845668792725,4.446841239929199,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-5.25,27.25,96853.921875,96640.5078125,96448.15625,97424.015625,0.005001736804842949,0.0036545179318636656,0.004645693581551313,0.0035854836460202932,2.9654647732968442e-06,3.952076440327801e-06,1.85642920769169e-06,2.0666791442636168e-06,2.7886681852606898e-08,0.0,0.0,2.958508957817685e-07,299.0884704589844,298.9,307.0347900390625,289.01776123046875,3.8269729614257812,4.854642868041992,4.455741882324219,4.138741970062256,0.0,0.0,0.0,0.0,78.81,79.43000030517578,13.170000076293945,14.33,8.08,6.232502,7.67,7.52,0.3370000123977661,0.42399999499320984,0.046,0.046,95.0,92.5,6.400000095367432,4.739999771118164,57.3,47.6,2.009999990463257,2.440000057220459,1.42,1.25,11.800000190734863,13.3
-5.25,27.75,96693.625,96472.59375,96284.3203125,97266.84375,0.005145713686943054,0.003729883348569274,0.0047929855063557625,0.003734592581167817,3.2103378089232137e-06,2.9753271064691944e-06,7.026608841442794e-07,1.668315235292539e-06,2.6398577546160595e-08,0.0,0.0,3.13257942252676e-07,298.8214111328125,298.63263,306.86846923828125,288.7210998535156,3.688631772994995,4.801487922668457,4.321286678314209,3.924528121948242,0.0,0.0,0.0,0.0,78.81,79.43000030517578,13.170000076293945,14.33,8.08,6.232502,7.67,7.52,0.3370000123977661,0.42399999499320984,0.046,0.046,95.0,92.5,6.400000095367432,4.739999771118164,57.3,47.6,2.009999990463257,2.440000057220459,1.42,1.25,11.800000190734863,13.3
-5.25,28.25,96448.96875,96224.21875,96041.515625,97021.7421875,0.004777613561600447,0.003450291696935892,0.004476496484130621,0.0034799620043486357,2.665674173840671e-06,2.6107175017386908e-06,6.641687946284947e-07,1.7754833834260353e-06,0.0,0.0,0.0,1.6652937517847022e-07,297.98736572265625,297.8,306.40435791015625,287.989990234375,3.7005655765533447,4.869980335235596,4.294051647186279,3.83589243888855,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-5.25,28.75,95776.359375,95553.703125,95380.4375,96327.046875,0.0045163994655013084,0.003270102897658944,0.004157230723649263,0.003219829173758626,1.9582139429985546e-06,2.1567045678239083e-06,1.0543168400545255e-06,1.9007907212653663e-06,0.0,0.0,0.0,7.87025626891591e-08,297.6532897949219,297.4663,306.271728515625,287.6555480957031,3.736360788345337,4.846621990203857,4.308516979217529,3.832231044769287,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-5.25,29.25,94846.84375,94630.0078125,94475.09375,95365.53125,0.004229553043842316,0.003102109534665942,0.003877085167914629,0.0029446647968143225,3.2125408324645832e-06,2.446268354105996e-06,1.3605840649688616e-06,2.089803274429869e-06,0.0,6.37427577387939e-09,0.0,4.6300957734501935e-08,296.48626708984375,296.20108,305.54022216796875,286.4588928222656,3.723021984100342,4.781861782073975,4.320306777954102,3.7414660453796387,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-5.25,29.75,94436.5078125,94227.5390625,94065.96875,94946.7265625,0.0041723353788256645,0.003156911348924041,0.0036823477130383253,0.0029132822528481483,3.772032869164832e-06,3.6541609915730078e-06,1.7687170839053579e-06,2.023283286689548e-06,2.7886681852606898e-08,4.756223859203601e-09,0.0,2.5274738746361436e-08,296.1181335449219,295.7674,305.2413330078125,286.2622375488281,3.4449644088745117,4.53826904296875,4.05750036239624,3.4146878719329834,0.0,0.0,0.0,0.0,52.21,48.31999969482422,23.229999542236328,24.32,24.58,27.24,7.39,7.46,0.6779999732971191,0.4050000011920929,0.113,0.058,87.3,91.5,10.869999885559082,10.0600004196167,56.7,45.8,8.539999961853027,11.319999694824219,1.42,1.38,10.300000190734863,10.8
-4.75,25.25,97677.265625,97512.7109375,97237.609375,98237.84375,0.004969273693859577,0.004106614738702774,0.004261907190084457,0.00338531332090497,2.9644056667166296e-06,3.3421099487895845e-06,1.4716773648615344e-06,2.0993661564716604e-06,1.7203477753469087e-08,0.0,0.0,2.9162769976665004e-08,300.8236389160156,300.29565,308.02825927734375,290.4866638183594,4.080424785614014,4.833038806915283,4.782505035400391,4.615676403045654,0.0,0.0,0.0,0.0,49.04,45.400001525878906,26.219999313354492,27.78,24.78,26.56,7.42,7.54,0.5559999942779541,0.4259999990463257,0.112,0.066,89.0,93.4,10.680000305175781,8.65999984741211,60.8,44.0,8.65999984741211,13.680000305175781,1.34,1.32,8.800000190734863,9.6
-4.75,25.75,96811.140625,96633.2109375,96392.4375,97343.3125,0.004991752561181784,0.0040235696360468864,0.0042574466206133366,0.0034059786703437567,2.401867050139117e-06,3.2682803521311143e-06,1.334987359769002e-06,1.8064389450955787e-06,2.132420462430673e-08,4.363892802672353e-09,0.0,8.711182175602517e-08,300.3565979003906,299.9641,307.8304443359375,290.0522155761719,4.201805591583252,5.098817348480225,4.925137996673584,4.691457748413086,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-4.75,26.25,96050.2734375,95856.2734375,95653.3046875,96556.1953125,0.004929651506245136,0.003769613802433014,0.004212978295981884,0.003302568569779396,2.4027219751587836e-06,3.3319927297270624e-06,7.110444926183845e-07,1.716706833576609e-06,0.0,0.0,0.0,6.172106736812566e-08,299.88958740234375,299.56522,307.6325988769531,289.5522155761719,4.148257732391357,5.224734783172607,4.906822681427002,4.600040912628174,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-4.75,26.75,95508.3984375,95303.8359375,95133.1484375,96003.2578125,0.004862053319811821,0.0036277545150369406,0.004258137661963701,0.0032981636468321085,2.4349224077013787e-06,2.796924263748224e-06,6.848763973721361e-07,1.963960130524356e-06,0.0,0.0,0.0,8.383820215840387e-08,299.5555114746094,299.29892,307.5,289.2522277832031,4.108750820159912,5.285219669342041,4.743875503540039,4.515164852142334,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-4.75,27.25,95877.25,95664.1640625,95496.3671875,96402.3203125,0.0047640809789299965,0.003521673148497939,0.004300571512430906,0.003350812243297696,2.4135160856531e-06,2.9682264539587777e-06,6.037866455699259e-07,1.9537114894774277e-06,0.0,8.478271951162242e-08,0.0,1.0320280097175782e-07,298.6214294433594,298.4663,306.9347839355469,288.28668212890625,3.930220365524292,5.0872483253479,4.440502166748047,4.216278553009033,0.0,0.0,0.0,0.0,78.81,79.43000030517578,13.170000076293945,14.33,8.08,6.232502,7.67,7.52,0.3370000123977661,0.42399999499320984,0.046,0.046,95.0,92.5,6.400000095367432,4.739999771118164,57.3,47.6,2.009999990463257,2.440000057220459,1.42,1.25,11.800000190734863,13.3
-4.75,27.75,95533.953125,95313.4765625,95157.9140625,96055.3515625,0.004974596202373505,0.0036196380387991667,0.004501417279243469,0.003556822659447789,3.1889419460640056e-06,3.2747204841143684e-06,3.468963996056118e-07,2.2770091163692996e-06,0.0,8.642394133673292e-08,0.0,1.2598752618941944e-07,298.3214416503906,298.16632,306.8358459472656,288.0211181640625,3.7076313495635986,4.902632713317871,4.244960308074951,3.951899528503418,0.0,0.0,0.0,0.0,78.81,79.43000030517578,13.170000076293945,14.33,8.08,6.232502,7.67,7.52,0.3370000123977661,0.42399999499320984,0.046,0.046,95.0,92.5,6.400000095367432,4.739999771118164,57.3,47.6,2.009999990463257,2.440000057220459,1.42,1.25,11.800000190734863,13.3
-4.75,28.25,95480.7109375,95256.4453125,95098.4453125,96007.609375,0.004877952858805656,0.003509154776111245,0.0043725608848035336,0.003472902113571763,4.386695309221977e-06,3.140765102216392e-06,5.18811020810972e-07,2.507343424440478e-06,0.0,8.642394133673292e-08,0.0,1.9528985717442993e-07,298.1203308105469,297.9663,306.8369445800781,287.8177795410156,3.6880924701690674,4.878000736236572,4.229379653930664,3.8505871295928955,0.0,0.0,0.0,0.0,78.81,79.43000030517578,13.170000076293945,14.33,8.08,6.232502,7.67,7.52,0.3370000123977661,0.42399999499320984,0.046,0.046,95.0,92.5,6.400000095367432,4.739999771118164,57.3,47.6,2.009999990463257,2.440000057220459,1.42,1.25,11.800000190734863,13.3
-4.75,28.75,95678.5390625,95455.2890625,95281.2734375,96219.4765625,0.0046247015707194805,0.003347097197547555,0.00409711292013526,0.0032572858035564423,4.0664453990757465e-06,3.772901436605025e-06,1.1278705187578453e-06,1.666079356255068e-06,0.0,3.8281118719396545e-08,0.0,1.3657269448685838e-07,297.8203430175781,297.6337,306.7054138183594,287.5555419921875,3.6669657230377197,4.78632926940918,4.218300819396973,3.783578872680664,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-4.75,29.25,94774.140625,94556.9296875,94402.921875,95284.09375,0.004348589573055506,0.003191302064806223,0.003851011162623763,0.0029823246877640486,5.14470241341769e-06,3.650926146292477e-06,1.3747430784860626e-06,2.10202574635332e-06,0.0,2.8932015894156393e-08,0.0,1.753097649270785e-07,296.71923828125,296.5,306.04022216796875,286.5588684082031,3.655458688735962,4.758884906768799,4.250916957855225,3.7168593406677246,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-4.75,29.75,94582.875,94375.9453125,94206.953125,95091.328125,0.004305023699998856,0.003282772144302726,0.003709679702296853,0.0029098240192979574,5.14470241341769e-06,2.6175057428190485e-06,1.7247025425604079e-06,2.3658085410716012e-06,0.0,4.879924730971652e-08,0.0,2.3685160499553604e-07,296.4192199707031,296.1337,305.84130859375,286.2900085449219,3.537736415863037,4.702908515930176,4.180022716522217,3.531270742416382,0.0,0.0,0.0,0.0,52.21,48.31999969482422,23.229999542236328,24.32,24.58,27.24,7.39,7.46,0.6779999732971191,0.4050000011920929,0.113,0.058,87.3,91.5,10.869999885559082,10.0600004196167,56.7,45.8,8.539999961853027,11.319999694824219,1.42,1.38,10.300000190734863,10.8
-4.75,30.25,93351.5625,93153.1875,93011.4296875,93817.5078125,0.004282587673515081,0.0033550492953509092,0.0036403771955519915,0.002828985685482621,4.390921731101116e-06,2.092097929562442e-06,8.913233955354372e-07,2.156126356567256e-06,7.242295207987581e-09,6.362240156931875e-08,0.0,1.8028622150723095e-07,295.5851745605469,295.0337,305.10980224609375,285.5622253417969,3.407259941101074,4.506136894226074,4.1397833824157715,3.1471590995788574,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
-4.25,24.75,97714.5234375,97558.203125,97269.109375,98272.125,0.005210591945797205,0.004259378649294376,0.00442085275426507,0.003524446627125144,5.027064162277384e-06,1.972674908756744e-06,8.227218586398521e-07,1.946354814208462e-06,1.942520277964377e-08,5.467477492970829e-08,0.0,9.117251664747528e-08,301.4236145019531,300.7261,308.5260925292969,290.9866638183594,3.9736127853393555,4.628499507904053,4.444608211517334,4.584614276885986,0.0,0.0,0.0,0.0,49.04,45.400001525878906,26.219999313354492,27.78,24.78,26.56,7.42,7.54,0.5559999942779541,0.4259999990463257,0.112,0.066,89.0,93.4,10.680000305175781,8.65999984741211,60.8,44.0,8.65999984741211,13.680000305175781,1.34,1.32,8.800000190734863,9.6
-4.25,25.25,97619.8984375,97452.0,97171.4921875,98179.296875,0.004933214746415615,0.004066150169819593,0.004114413168281317,0.003375063184648752,4.6411569201154634e-06,2.305531552337925e-06,2.380190551320993e-07,2.1334210487111704e-06,1.3350856420402124e-08,6.645053218790054e-08,0.0,6.456576784330537e-08,300.78955078125,300.26193,308.1608581542969,290.35223388671875,4.14363956451416,4.920788764953613,4.777184963226318,4.762892246246338,0.0,0.0,0.0,0.0,49.04,45.400001525878906,26.219999313354492,27.78,24.78,26.56,7.42,7.54,0.5559999942779541,0.4259999990463257,0.112,0.066,89.0,93.4,10.680000305175781,8.65999984741211,60.8,44.0,8.65999984741211,13.680000305175781,1.34,1.32,8.800000190734863,9.6
-4.25,25.75,96547.6875,96366.5859375,96125.359375,97069.0703125,0.00500390725210309,0.004056891892105341,0.004108192399144173,0.0034321914426982403,3.627391834015725e-06,2.7408602818468353e-06,5.350324840946996e-07,1.8754320763036958e-06,1.3022562583842046e-08,5.134495140168838e-08,0.0,9.302838321900708e-08,300.45660400390625,299.99673,308.02935791015625,289.9522399902344,4.19459342956543,5.101958274841309,4.850015163421631,4.7095561027526855,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-4.25,26.25,95532.953125,95338.890625,95139.4921875,96018.09375,0.004988453816622496,0.0039146835915744305,0.004088879097253084,0.0033992875833064318,4.08651521865977e-06,3.1806796414457494e-06,1.0023645700130146e-06,1.5842177845115657e-06,1.4028370465268836e-08,3.9546826258174406e-08,0.0,1.0004352191117505e-07,299.98956298828125,299.63153,307.7978210449219,289.5177917480469,4.158773899078369,5.205552577972412,4.774904727935791,4.6624860763549805,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-4.25,26.75,94388.78125,94183.9921875,94035.1328125,94833.1953125,0.005016648676246405,0.00381258362904191,0.004193800035864115,0.003393894527107477,4.415780949784676e-06,3.44427735399222e-06,1.3534627214539796e-06,1.9825056369882077e-06,2.7886681852606898e-08,3.482704258317426e-08,0.0,6.753858627916998e-08,299.55548095703125,299.23154,307.66632080078125,288.98333740234375,4.156527996063232,5.323957920074463,4.679086685180664,4.621095180511475,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-4.25,27.25,95179.4296875,94965.71875,94809.4609375,95669.1953125,0.004825932439416647,0.003600195050239563,0.0041643246077001095,0.0033442543353885412,4.457423983694753e-06,3.5678117455972824e-06,1.691336478870653e-06,2.26814222514804e-06,1.7196107648942416e-08,2.978583246715516e-08,0.0,6.422433784791792e-08,298.7554626464844,298.4989,307.1673889160156,288.1833190917969,4.035855770111084,5.247889041900635,4.458440780639648,4.343308925628662,0.0,0.0,0.0,0.0,35.673,32.47200012207031,13.925999641418457,14.817,16.401,18.579,4.884,4.95,0.42899999022483826,0.2079000025987625,0.0759,0.0264,54.45,61.38,6.302999973297119,5.247000217437744,39.93,25.74,4.355999946594238,7.458000183105469,0.891,0.957,6.269999980926514,6.27
-4.25,27.75,95439.375,95217.5625,95060.2890625,95949.015625,0.004945811815559864,0.003599338000640273,0.00429732259362936,0.0034679060336202383,4.405149866215652e-06,4.255558451404795e-06,1.3354303973756032e-06,1.7510495808892301e-06,2.7886681852606898e-08,3.864303366185595e-08,0.0,3.631219769317795e-08,298.42144775390625,298.1663,307.1684875488281,287.85223388671875,3.771606206893921,5.004575729370117,4.244449615478516,4.003655910491943,0.0,0.0,0.0,0.0,78.81,79.43000030517578,13.170000076293945,14.33,8.08,6.232502,7.67,7.52,0.3370000123977661,0.42399999499320984,0.046,0.046,95.0,92.5,6.400000095367432,4.739999771118164,57.3,47.6,2.009999990463257,2.440000057220459,1.42,1.25,11.800000190734863,13.3
